Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment
14,1,58.98,5,2,2,522,관심 고객
114,1,75.88,2,2,2,222,이탈 고객
55,1,135.84,4,2,3,423,잠재적 충성고객
38,1,93.65,4,2,2,422,신규 고객
37,1,37.37,4,2,1,421,신규 고객
38,1,42.06,4,2,1,421,신규 고객
113,1,219.77,2,2,4,224,이탈 위험 고객
85,1,137.71,3,2,3,323,잠재적 충성고객
51,1,243.55,4,2,4,424,관심 고객
64,1,161.9,3,2,4,324,관심 고객
86,1,1042.4,3,2,5,325,관심 고객
120,1,30.29,1,2,1,121,이탈 고객
62,1,324.89,3,2,5,325,관심 고객
19,1,47.53,5,2,1,521,관심 고객
55,1,171.34,4,2,4,424,관심 고객
59,1,54.49,4,2,1,421,신규 고객
106,1,288.76,2,2,5,225,이탈 위험 고객
73,1,40.24,3,2,1,321,이탈 위험 고객
119,1,21.94,1,2,1,121,이탈 고객
25,1,112.35,5,2,3,523,관심 고객
89,1,138.73,2,2,3,223,이탈 고객
47,1,46.2,4,2,1,421,신규 고객
134,1,144.31,1,2,3,123,이탈 고객
130,1,106.9,1,2,3,123,이탈 고객
65,1,35.42,3,2,1,321,이탈 위험 고객
80,1,66.11,3,2,2,322,이탈 고객
22,1,73.55,5,2,2,522,관심 고객
79,1,135.48,3,2,3,323,잠재적 충성고객
33,1,116.79,4,2,3,423,잠재적 충성고객
89,1,106.49,2,2,3,223,이탈 고객
86,1,31.13,3,2,1,321,이탈 위험 고객
15,1,75.68,5,2,2,522,관심 고객
85,1,1472.96,3,2,5,325,관심 고객
45,1,51.12,4,2,1,421,신규 고객
47,1,41.16,4,2,1,421,신규 고객
39,1,146.12,4,2,3,423,잠재적 충성고객
107,1,46.85,2,2,1,221,이탈 위험 고객
9,1,254.23,5,2,5,525,관심 고객
86,1,159.1,3,2,4,324,관심 고객
14,1,94.74,5,2,2,522,관심 고객
139,1,143.41,1,2,3,123,이탈 고객
37,1,575.68,4,2,5,425,관심 고객
105,1,92.9,2,2,2,222,이탈 고객
56,1,145.12,4,2,3,423,잠재적 충성고객
107,1,187.67,2,2,4,224,이탈 위험 고객
133,1,119.73,1,2,3,123,이탈 고객
87,1,152.88,3,2,4,324,관심 고객
130,1,164.8,1,2,4,124,이탈 위험 고객
30,1,157.07,5,2,4,524,관심 고객
115,1,128.21,2,2,3,223,이탈 고객
50,1,132.9,4,2,3,423,잠재적 충성고객
22,1,249.4,5,2,4,524,관심 고객
123,1,322.17,1,2,5,125,이탈 위험 고객
37,1,40.17,4,2,1,421,신규 고객
63,1,136.97,3,2,3,323,잠재적 충성고객
119,1,199.8,1,2,4,124,이탈 위험 고객
32,1,70.63,4,2,2,422,신규 고객
111,1,43.77,2,2,1,221,이탈 위험 고객
25,1,275.97,5,2,5,525,관심 고객
56,1,157.97,4,2,4,424,관심 고객
106,1,354.4,2,2,5,225,이탈 위험 고객
6,1,37.71,5,2,1,521,관심 고객
107,1,140.58,2,2,3,223,이탈 고객
103,1,130.88,2,2,3,223,이탈 고객
90,1,167.67,2,2,4,224,이탈 위험 고객
127,1,43.37,1,2,1,121,이탈 고객
25,1,765.84,5,2,5,525,관심 고객
71,1,126.19,3,2,3,323,잠재적 충성고객
36,1,133.06,4,2,3,423,잠재적 충성고객
73,1,67.02,3,2,2,322,이탈 고객
93,1,131.37,2,2,3,223,이탈 고객
55,1,170.97,4,2,4,424,관심 고객
166,1,85.62,1,2,2,122,이탈 고객
109,1,150.76,2,2,4,224,이탈 위험 고객
134,1,63.23,1,2,2,122,이탈 고객
128,1,83.75,1,2,2,122,이탈 고객
22,1,173.71,5,2,4,524,관심 고객
114,1,99.9,2,2,3,223,이탈 고객
35,1,93.19000000000001,4,2,2,422,신규 고객
116,1,38.82,2,2,1,221,이탈 위험 고객
55,1,313.68,4,2,5,425,관심 고객
54,1,70.87,4,2,2,422,신규 고객
30,1,209.46,5,2,4,524,관심 고객
74,1,153.1,3,2,4,324,관심 고객
25,1,129.53,5,2,3,523,관심 고객
133,1,53.9,1,2,1,121,이탈 고객
30,1,158.79,5,2,4,524,관심 고객
36,1,38.23,4,2,1,421,신규 고객
134,1,48.22,1,2,1,121,이탈 고객
57,1,103.26,4,2,3,423,잠재적 충성고객
116,1,35.13,2,2,1,221,이탈 위험 고객
113,1,217.37,2,2,4,224,이탈 위험 고객
106,1,166.72,2,2,4,224,이탈 위험 고객
106,1,136.67,2,2,3,223,이탈 고객
108,1,216.3,2,2,4,224,이탈 위험 고객
84,1,45.22,3,2,1,321,이탈 위험 고객
25,1,57.5,5,2,1,521,관심 고객
134,1,553.0,1,2,5,125,이탈 위험 고객
70,1,664.56,3,2,5,325,관심 고객
153,1,49.59,1,2,1,121,이탈 고객
70,1,539.31,3,2,5,325,관심 고객
109,1,185.73,2,2,4,224,이탈 위험 고객
25,1,218.57,5,2,4,524,관심 고객
79,1,33.43,3,2,1,321,이탈 위험 고객
49,1,169.99,4,2,4,424,관심 고객
94,1,73.25,2,2,2,222,이탈 고객
26,2,254.26999999999998,5,5,5,555,충성 고객
18,1,173.05,5,2,4,524,관심 고객
57,1,48.83,4,2,1,421,신규 고객
38,1,112.73,4,2,3,423,잠재적 충성고객
14,1,33.34,5,2,1,521,관심 고객
38,1,114.67,4,2,3,423,잠재적 충성고객
49,1,71.27,4,2,2,422,신규 고객
72,1,315.02,3,2,5,325,관심 고객
108,1,1006.72,2,2,5,225,이탈 위험 고객
202,1,166.5,1,2,4,124,이탈 위험 고객
114,1,72.39,2,2,2,222,이탈 고객
14,1,216.48,5,2,4,524,관심 고객
112,1,128.71,2,2,3,223,이탈 고객
74,1,144.11,3,2,3,323,잠재적 충성고객
38,1,155.29,4,2,4,424,관심 고객
52,1,411.16,4,2,5,425,관심 고객
24,1,98.37,5,2,3,523,관심 고객
112,1,163.21,2,2,4,224,이탈 위험 고객
7,1,69.06,5,2,2,522,관심 고객
71,1,132.29,3,2,3,323,잠재적 충성고객
114,1,78.3,2,2,2,222,이탈 고객
96,1,188.44,2,2,4,224,이탈 위험 고객
10,1,76.98,5,2,2,522,관심 고객
151,1,46.13,1,2,1,121,이탈 고객
149,1,103.68,1,2,3,123,이탈 고객
70,1,89.77,3,2,2,322,이탈 고객
30,1,72.18,5,2,2,522,관심 고객
128,1,289.83,1,2,5,125,이탈 위험 고객
110,1,37.45,2,2,1,221,이탈 위험 고객
53,1,393.47,4,2,5,425,관심 고객
89,1,235.59,2,2,4,224,이탈 위험 고객
110,1,73.2,2,2,2,222,이탈 고객
11,1,96.57,5,2,2,522,관심 고객
105,1,86.89,2,2,2,222,이탈 고객
77,1,265.45,3,2,5,325,관심 고객
22,1,199.06,5,2,4,524,관심 고객
11,1,45.53,5,2,1,521,관심 고객
95,1,169.78,2,2,4,224,이탈 위험 고객
12,1,258.9,5,2,5,525,관심 고객
11,1,146.83,5,2,3,523,관심 고객
14,1,65.53,5,2,2,522,관심 고객
82,1,43.22,3,2,1,321,이탈 위험 고객
31,1,65.14,4,2,2,422,신규 고객
117,1,68.18,2,2,2,222,이탈 고객
58,1,48.21,4,2,1,421,신규 고객
82,1,125.31,3,2,3,323,잠재적 충성고객
107,1,47.78,2,2,1,221,이탈 위험 고객
69,1,240.71,3,2,4,324,관심 고객
109,1,89.45,2,2,2,222,이탈 고객
18,1,111.76,5,2,3,523,관심 고객
7,1,45.53,5,2,1,521,관심 고객
119,1,106.5,1,2,3,123,이탈 고객
131,1,265.6,1,2,5,125,이탈 위험 고객
70,1,42.51,3,2,1,321,이탈 위험 고객
38,1,73.49,4,2,2,422,신규 고객
66,1,837.12,3,2,5,325,관심 고객
88,1,40.72,3,2,1,321,이탈 위험 고객
22,1,61.27,5,2,2,522,관심 고객
113,1,329.32,2,2,5,225,이탈 위험 고객
35,1,87.39,4,2,2,422,신규 고객
57,1,66.17,4,2,2,422,신규 고객
57,1,138.5,4,2,3,423,잠재적 충성고객
93,1,83.82,2,2,2,222,이탈 고객
62,1,114.75,3,2,3,323,잠재적 충성고객
114,1,173.05,2,2,4,224,이탈 위험 고객
72,1,33.13,3,2,1,321,이탈 위험 고객
141,1,169.02,1,2,4,124,이탈 위험 고객
51,1,446.44,4,2,5,425,관심 고객
69,1,158.75,3,2,4,324,관심 고객
108,1,110.26,2,2,3,223,이탈 고객
154,1,167.02,1,2,4,124,이탈 위험 고객
153,1,47.03,1,2,1,121,이탈 고객
35,1,45.78,4,2,1,421,신규 고객
22,1,62.86,5,2,2,522,관심 고객
94,1,123.56,2,2,3,223,이탈 고객
25,1,88.12,5,2,2,522,관심 고객
81,1,85.85,3,2,2,322,이탈 고객
31,1,152.03,4,2,4,424,관심 고객
74,1,223.76,3,2,4,324,관심 고객
109,1,99.6,2,2,3,223,이탈 고객
78,1,489.38,3,2,5,325,관심 고객
112,1,98.04,2,2,3,223,이탈 고객
119,1,197.38,1,2,4,124,이탈 위험 고객
17,1,815.36,5,2,5,525,관심 고객
84,1,1270.7,3,2,5,325,관심 고객
62,2,124.3,3,5,3,353,잠재적 충성고객
128,1,29.31,1,2,1,121,이탈 고객
118,1,72.39,1,2,2,122,이탈 고객
48,1,172.16,4,2,4,424,관심 고객
12,1,86.05,5,2,2,522,관심 고객
14,2,55.08,5,5,1,551,잠재적 충성고객
120,1,674.34,1,2,5,125,이탈 위험 고객
18,1,75.34,5,2,2,522,관심 고객
108,1,180.52,2,2,4,224,이탈 위험 고객
107,1,68.73,2,2,2,222,이탈 고객
23,1,52.85,5,2,1,521,관심 고객
19,1,186.1,5,2,4,524,관심 고객
18,1,82.82,5,2,2,522,관심 고객
110,1,49.22,2,2,1,221,이탈 위험 고객
52,1,162.66,4,2,4,424,관심 고객
103,1,159.45,2,2,4,224,이탈 위험 고객
109,1,1157.04,2,2,5,225,이탈 위험 고객
131,1,55.22,1,2,1,121,이탈 고객
31,1,50.7,4,2,1,421,신규 고객
19,1,98.37,5,2,3,523,관심 고객
80,1,415.51,3,2,5,325,관심 고객
3,1,50.45,5,2,1,521,관심 고객
137,1,265.73,1,2,5,125,이탈 위험 고객
66,1,118.29,3,2,3,323,잠재적 충성고객
120,1,81.15,1,2,2,122,이탈 고객
128,1,80.74,1,2,2,122,이탈 고객
30,1,100.48,5,2,3,523,관심 고객
131,1,37.94,1,2,1,121,이탈 고객
129,1,33.13,1,2,1,121,이탈 고객
135,1,44.32,1,2,1,121,이탈 고객
128,1,53.82,1,2,1,121,이탈 고객
81,1,606.59,3,2,5,325,관심 고객
89,1,76.33,2,2,2,222,이탈 고객
55,1,84.7,4,2,2,422,신규 고객
30,1,85.81,5,2,2,522,관심 고객
131,1,123.67,1,2,3,123,이탈 고객
19,1,58.28999999999999,5,2,1,521,관심 고객
107,1,726.44,2,2,5,225,이탈 위험 고객
102,1,137.27,2,2,3,223,이탈 고객
114,1,128.34,2,2,3,223,이탈 고객
65,1,455.74,3,2,5,325,관심 고객
17,1,289.41,5,2,5,525,관심 고객
148,1,49.95,1,2,1,121,이탈 고객
72,1,108.44,3,2,3,323,잠재적 충성고객
31,1,32.43,4,2,1,421,신규 고객
24,1,195.54,5,2,4,524,관심 고객
115,1,77.02,2,2,2,222,이탈 고객
71,1,38.27,3,2,1,321,이탈 위험 고객
133,1,590.9,1,2,5,125,이탈 위험 고객
19,1,58.19,5,2,1,521,관심 고객
44,1,124.57,4,2,3,423,잠재적 충성고객
34,1,103.26,4,2,3,423,잠재적 충성고객
106,1,470.09,2,2,5,225,이탈 위험 고객
38,1,98.9,4,2,3,423,잠재적 충성고객
14,1,64.38,5,2,2,522,관심 고객
41,1,21.36,4,2,1,421,신규 고객
105,1,173.99,2,2,4,224,이탈 위험 고객
147,1,52.22,1,2,1,121,이탈 고객
46,1,99.26,4,2,3,423,잠재적 충성고객
119,1,162.89,1,2,4,124,이탈 위험 고객
151,1,112.32,1,2,3,123,이탈 고객
120,1,147.9,1,2,3,123,이탈 고객
43,1,70.49,4,2,2,422,신규 고객
47,1,79.51,4,2,2,422,신규 고객
140,1,128.92,1,2,3,123,이탈 고객
111,1,122.57,2,2,3,223,이탈 고객
64,1,88.48,3,2,2,322,이탈 고객
76,1,167.55,3,2,4,324,관심 고객
68,1,112.28,3,2,3,323,잠재적 충성고객
146,1,88.37,1,2,2,122,이탈 고객
83,1,137.01,3,2,3,323,잠재적 충성고객
133,1,549.47,1,2,5,125,이탈 위험 고객
36,1,195.72,4,2,4,424,관심 고객
104,1,51.1,2,2,1,221,이탈 위험 고객
32,1,196.36,4,2,4,424,관심 고객
39,1,136.07,4,2,3,423,잠재적 충성고객
100,1,117.07,2,2,3,223,이탈 고객
115,1,39.1,2,2,1,221,이탈 위험 고객
80,1,339.56,3,2,5,325,관심 고객
91,1,35.38,2,2,1,221,이탈 위험 고객
101,1,184.89,2,2,4,224,이탈 위험 고객
39,1,201.29,4,2,4,424,관심 고객
57,1,1004.52,4,2,5,425,관심 고객
40,1,69.04,4,2,2,422,신규 고객
106,1,36.22,2,2,1,221,이탈 위험 고객
12,1,156.3,5,2,4,524,관심 고객
17,1,133.14,5,2,3,523,관심 고객
108,1,91.55,2,2,2,222,이탈 고객
54,1,87.5,4,2,2,422,신규 고객
7,1,1065.15,5,2,5,525,관심 고객
109,1,794.85,2,2,5,225,이탈 위험 고객
11,1,144.15,5,2,3,523,관심 고객
115,1,201.74,2,2,4,224,이탈 위험 고객
107,1,264.59,2,2,5,225,이탈 위험 고객
56,1,218.23,4,2,4,424,관심 고객
79,1,105.6,3,2,3,323,잠재적 충성고객
15,1,56.6,5,2,1,521,관심 고객
40,1,267.88,4,2,5,425,관심 고객
84,1,170.98,3,2,4,324,관심 고객
9,1,40.17,5,2,1,521,관심 고객
106,1,432.36,2,2,5,225,이탈 위험 고객
16,1,77.11,5,2,2,522,관심 고객
75,1,23.29,3,2,1,321,이탈 위험 고객
119,1,64.03,1,2,2,122,이탈 고객
132,1,296.32,1,2,5,125,이탈 위험 고객
84,1,150.92,3,2,4,324,관심 고객
117,1,235.41,2,2,4,224,이탈 위험 고객
108,1,499.29,2,2,5,225,이탈 위험 고객
29,1,142.65,5,2,3,523,관심 고객
21,1,38.27,5,2,1,521,관심 고객
14,1,63.28,5,2,2,522,관심 고객
152,1,120.53,1,2,3,123,이탈 고객
84,1,294.36,3,2,5,325,관심 고객
66,1,63.65,3,2,2,322,이탈 고객
5,1,33.71,5,2,1,521,관심 고객
112,1,234.14,2,2,4,224,이탈 위험 고객
112,1,47.05,2,2,1,221,이탈 위험 고객
101,1,102.7,2,2,3,223,이탈 고객
45,1,78.64,4,2,2,422,신규 고객
55,1,67.94,4,2,2,422,신규 고객
88,1,141.74,3,2,3,323,잠재적 충성고객
93,1,490.79,2,2,5,225,이탈 위험 고객
30,1,56.36,5,2,1,521,관심 고객
120,1,392.64,1,2,5,125,이탈 위험 고객
123,1,138.74,1,2,3,123,이탈 고객
136,1,62.05,1,2,2,122,이탈 고객
121,1,194.66,1,2,4,124,이탈 위험 고객
67,1,103.12,3,2,3,323,잠재적 충성고객
41,1,138.21,4,2,3,423,잠재적 충성고객
140,1,1140.82,1,2,5,125,이탈 위험 고객
122,1,205.65,1,2,4,124,이탈 위험 고객
66,1,76.55,3,2,2,322,이탈 고객
120,1,188.2,1,2,4,124,이탈 위험 고객
2,1,259.81,5,2,5,525,관심 고객
30,1,98.45,5,2,3,523,관심 고객
26,1,155.03,5,2,4,524,관심 고객
141,1,86.36,1,2,2,122,이탈 고객
44,1,209.38,4,2,4,424,관심 고객
137,1,77.28,1,2,2,122,이탈 고객
59,1,128.72,4,2,3,423,잠재적 충성고객
129,1,136.62,1,2,3,123,이탈 고객
100,1,62.85,2,2,2,222,이탈 고객
20,1,122.49,5,2,3,523,관심 고객
122,1,1201.55,1,2,5,125,이탈 위험 고객
51,1,161.12,4,2,4,424,관심 고객
67,1,141.4,3,2,3,323,잠재적 충성고객
105,1,61.05,2,2,2,222,이탈 고객
86,1,99.43,3,2,3,323,잠재적 충성고객
81,1,38.93,3,2,1,321,이탈 위험 고객
40,1,146.48,4,2,3,423,잠재적 충성고객
86,1,158.76,3,2,4,324,관심 고객
56,1,183.26,4,2,4,424,관심 고객
129,1,113.21,1,2,3,123,이탈 고객
64,1,91.5,3,2,2,322,이탈 고객
121,1,313.85,1,2,5,125,이탈 위험 고객
137,1,156.55,1,2,4,124,이탈 위험 고객
7,1,173.08,5,2,4,524,관심 고객
48,1,203.91,4,2,4,424,관심 고객
126,1,58.16,1,2,1,121,이탈 고객
67,1,267.54,3,2,5,325,관심 고객
80,1,151.83,3,2,4,324,관심 고객
81,1,73.37,3,2,2,322,이탈 고객
51,1,51.91,4,2,1,421,신규 고객
60,1,76.74,3,2,2,322,이탈 고객
32,1,204.4,4,2,4,424,관심 고객
132,1,321.16999999999996,1,2,5,125,이탈 위험 고객
76,1,63.48,3,2,2,322,이탈 고객
94,1,903.04,2,2,5,225,이탈 위험 고객
49,1,32.33,4,2,1,421,신규 고객
27,1,354.48,5,2,5,525,관심 고객
96,1,89.55,2,2,2,222,이탈 고객
103,1,88.91,2,2,2,222,이탈 고객
109,1,62.92,2,2,2,222,이탈 고객
22,1,35.45,5,2,1,521,관심 고객
59,1,79.23,4,2,2,422,신규 고객
122,1,385.67,1,2,5,125,이탈 위험 고객
21,1,92.41,5,2,2,522,관심 고객
109,1,275.69,2,2,5,225,이탈 위험 고객
107,1,193.7,2,2,4,224,이탈 위험 고객
127,1,260.57,1,2,5,125,이탈 위험 고객
27,1,23.38,5,2,1,521,관심 고객
37,1,69.54,4,2,2,422,신규 고객
133,1,29.69,1,2,1,121,이탈 고객
135,1,511.2,1,2,5,125,이탈 위험 고객
82,1,583.36,3,2,5,325,관심 고객
79,1,80.92,3,2,2,322,이탈 고객
105,1,124.62,2,2,3,223,이탈 고객
136,1,56.77,1,2,1,121,이탈 고객
131,1,146.38,1,2,3,123,이탈 고객
117,1,148.79,2,2,3,223,이탈 고객
21,1,232.68,5,2,4,524,관심 고객
140,1,503.96,1,2,5,125,이탈 위험 고객
39,1,164.91,4,2,4,424,관심 고객
109,1,35.19,2,2,1,221,이탈 위험 고객
55,1,113.65,4,2,3,423,잠재적 충성고객
44,1,133.18,4,2,3,423,잠재적 충성고객
86,1,240.45,3,2,4,324,관심 고객
68,1,52.91,3,2,1,321,이탈 위험 고객
25,1,42.86,5,2,1,521,관심 고객
120,1,535.0,1,2,5,125,이탈 위험 고객
120,1,58.63,1,2,2,122,이탈 고객
29,1,157.79,5,2,4,524,관심 고객
115,1,57.79,2,2,1,221,이탈 위험 고객
4,1,34.33,5,2,1,521,관심 고객
24,1,129.53,5,2,3,523,관심 고객
9,1,1342.63,5,2,5,525,관심 고객
111,1,199.08,2,2,4,224,이탈 위험 고객
22,1,126.9,5,2,3,523,관심 고객
18,1,143.08,5,2,3,523,관심 고객
70,1,326.88,3,2,5,325,관심 고객
10,1,43.32,5,2,1,521,관심 고객
64,1,188.28,3,2,4,324,관심 고객
24,1,167.99,5,2,4,524,관심 고객
114,1,157.84,2,2,4,224,이탈 위험 고객
40,1,152.65,4,2,4,424,관심 고객
119,1,87.26,1,2,2,122,이탈 고객
85,1,788.23,3,2,5,325,관심 고객
27,1,283.65,5,2,5,525,관심 고객
63,1,79.24,3,2,2,322,이탈 고객
119,1,100.84,1,2,3,123,이탈 고객
34,1,224.45,4,2,4,424,관심 고객
17,1,339.98,5,2,5,525,관심 고객
101,1,40.22,2,2,1,221,이탈 위험 고객
67,1,122.41,3,2,3,323,잠재적 충성고객
133,1,150.98,1,2,4,124,이탈 위험 고객
36,1,234.17,4,2,4,424,관심 고객
41,1,181.84,4,2,4,424,관심 고객
13,1,312.76,5,2,5,525,관심 고객
12,1,48.34,5,2,1,521,관심 고객
107,1,949.1999999999999,2,2,5,225,이탈 위험 고객
82,1,59.22,3,2,2,322,이탈 고객
43,1,771.17,4,2,5,425,관심 고객
58,1,163.19,4,2,4,424,관심 고객
92,1,90.62,2,2,2,222,이탈 고객
71,1,32.37,3,2,1,321,이탈 위험 고객
125,1,17.39,1,2,1,121,이탈 고객
53,1,68.46,4,2,2,422,신규 고객
115,1,138.95,2,2,3,223,이탈 고객
38,1,31.83,4,2,1,421,신규 고객
47,1,157.48,4,2,4,424,관심 고객
56,1,39.379999999999995,4,2,1,421,신규 고객
116,1,235.68,2,2,4,224,이탈 위험 고객
51,1,1008.08,4,2,5,425,관심 고객
16,1,137.96,5,2,3,523,관심 고객
71,1,52.04,3,2,1,321,이탈 위험 고객
16,1,153.55,5,2,4,524,관심 고객
129,1,173.9,1,2,4,124,이탈 위험 고객
118,1,71.44,1,2,2,122,이탈 고객
119,1,227.38,1,2,4,124,이탈 위험 고객
32,1,89.21,4,2,2,422,신규 고객
81,1,133.26,3,2,3,323,잠재적 충성고객
146,1,197.87,1,2,4,124,이탈 위험 고객
61,1,158.99,3,2,4,324,관심 고객
6,1,365.38,5,2,5,525,관심 고객
117,1,189.16,2,2,4,224,이탈 위험 고객
69,1,32.23,3,2,1,321,이탈 위험 고객
66,1,31.13,3,2,1,321,이탈 위험 고객
20,1,350.41,5,2,5,525,관심 고객
79,1,318.14,3,2,5,325,관심 고객
64,1,106.76,3,2,3,323,잠재적 충성고객
99,1,80.11,2,2,2,222,이탈 고객
143,1,160.55,1,2,4,124,이탈 위험 고객
79,1,245.67,3,2,4,324,관심 고객
115,1,158.45,2,2,4,224,이탈 위험 고객
57,1,249.79,4,2,4,424,관심 고객
60,1,107.8,3,2,3,323,잠재적 충성고객
32,1,103.72,4,2,3,423,잠재적 충성고객
114,1,97.13,2,2,2,222,이탈 고객
50,1,57.51,4,2,1,421,신규 고객
133,1,709.11,1,2,5,125,이탈 위험 고객
41,1,96.69,4,2,2,422,신규 고객
23,1,147.09,5,2,3,523,관심 고객
30,1,414.46,5,2,5,525,관심 고객
105,1,144.8,2,2,3,223,이탈 고객
92,1,151.33,2,2,4,224,이탈 위험 고객
23,1,138.1,5,2,3,523,관심 고객
95,1,242.84,2,2,4,224,이탈 위험 고객
55,1,139.24,4,2,3,423,잠재적 충성고객
26,1,122.19,5,2,3,523,관심 고객
11,1,492.88,5,2,5,525,관심 고객
43,1,158.74,4,2,4,424,관심 고객
53,1,123.49,4,2,3,423,잠재적 충성고객
37,1,127.04,4,2,3,423,잠재적 충성고객
18,1,27.39,5,2,1,521,관심 고객
9,1,64.45,5,2,2,522,관심 고객
100,1,47.43,2,2,1,221,이탈 위험 고객
70,1,20.29,3,2,1,321,이탈 위험 고객
128,1,48.87,1,2,1,121,이탈 고객
45,1,208.79,4,2,4,424,관심 고객
23,1,34.51,5,2,1,521,관심 고객
50,1,840.63,4,2,5,425,관심 고객
16,1,83.56,5,2,2,522,관심 고객
120,1,48.22,1,2,1,121,이탈 고객
11,1,37.46,5,2,1,521,관심 고객
31,1,74.49,4,2,2,422,신규 고객
66,1,202.54,3,2,4,324,관심 고객
131,1,55.22,1,2,1,121,이탈 고객
32,1,47.53,4,2,1,421,신규 고객
95,1,212.83,2,2,4,224,이탈 위험 고객
67,1,869.96,3,2,5,325,관심 고객
75,1,403.32,3,2,5,325,관심 고객
130,1,640.56,1,2,5,125,이탈 위험 고객
80,1,132.19,3,2,3,323,잠재적 충성고객
21,1,549.7,5,2,5,525,관심 고객
108,1,179.0,2,2,4,224,이탈 위험 고객
14,1,427.44,5,2,5,525,관심 고객
22,1,58.4,5,2,1,521,관심 고객
6,1,87.32,5,2,2,522,관심 고객
112,1,172.75,2,2,4,224,이탈 위험 고객
29,1,72.57,5,2,2,522,관심 고객
68,1,96.32,3,2,2,322,이탈 고객
48,1,175.16,4,2,4,424,관심 고객
37,1,174.21,4,2,4,424,관심 고객
8,1,226.23,5,2,4,524,관심 고객
55,1,105.94,4,2,3,423,잠재적 충성고객
11,1,155.03,5,2,4,524,관심 고객
30,1,200.33,5,2,4,524,관심 고객
116,1,49.69,2,2,1,221,이탈 위험 고객
37,1,37.85,4,2,1,421,신규 고객
29,1,118.35,5,2,3,523,관심 고객
53,1,498.14,4,2,5,425,관심 고객
133,1,51.49,1,2,1,121,이탈 고객
122,1,199.0,1,2,4,124,이탈 위험 고객
78,1,366.73,3,2,5,325,관심 고객
81,1,31.29,3,2,1,321,이탈 위험 고객
78,1,52.85,3,2,1,321,이탈 위험 고객
31,1,149.56,4,2,4,424,관심 고객
118,1,196.14,1,2,4,124,이탈 위험 고객
38,1,59.59,4,2,2,422,신규 고객
51,1,91.92,4,2,2,422,신규 고객
48,1,563.48,4,2,5,425,관심 고객
77,1,172.2,3,2,4,324,관심 고객
118,1,79.44,1,2,2,122,이탈 고객
72,1,33.71,3,2,1,321,이탈 위험 고객
90,1,46.22,2,2,1,221,이탈 위험 고객
84,1,561.92,3,2,5,325,관심 고객
72,1,85.81,3,2,2,322,이탈 고객
57,1,118.35,4,2,3,423,잠재적 충성고객
109,1,88.87,2,2,2,222,이탈 고객
45,1,159.02,4,2,4,424,관심 고객
108,1,107.51,2,2,3,223,이탈 고객
115,1,99.9,2,2,3,223,이탈 고객
127,1,459.05,1,2,5,125,이탈 위험 고객
92,1,87.41,2,2,2,222,이탈 고객
133,1,247.48,1,2,4,124,이탈 위험 고객
119,1,30.71,1,2,1,121,이탈 고객
9,1,214.48,5,2,4,524,관심 고객
59,1,39.48,4,2,1,421,신규 고객
41,1,155.98,4,2,4,424,관심 고객
78,1,313.11,3,2,5,325,관심 고객
71,1,169.3,3,2,4,324,관심 고객
66,1,93.83,3,2,2,322,이탈 고객
79,1,1312.1999999999998,3,2,5,325,관심 고객
24,1,58.0,5,2,1,521,관심 고객
13,1,40.27,5,2,1,521,관심 고객
67,1,77.22,3,2,2,322,이탈 고객
57,1,180.21,4,2,4,424,관심 고객
96,1,65.19,2,2,2,222,이탈 고객
130,1,772.08,1,2,5,125,이탈 위험 고객
36,1,51.41,4,2,1,421,신규 고객
10,1,504.76,5,2,5,525,관심 고객
145,1,212.72,1,2,4,124,이탈 위험 고객
